R_FAS80COA_L,0.0,0.0,"{'M_accoa_c': 1.0, 'M_malcoa_c': 3.0}","{'M_co2_c': 3.0, 'M_occoa_c': 1.0, 'M_coa_c': 3.0}"
R_FBA3,0.20515726068029239,0.20515726068029239,{'M_s17bp_c': 1.0},"{'M_e4p_c': 1.0, 'M_dhap_c': 1.0}"
R_FBP26,-0.0,0.0,{'M_f26bp_c': 1.0},{'M_f6p_c': 1.0}
R_FCLTm,2.879e-07,2.879e-07,{'M_ppp9_m': 1.0},{'M_pheme_m': 1.0}
R_FDH,0.0,0.0,{'M_for_c': 1.0},{'M_co2_c': 1.0}
R_FECOSTt,0.0,0.0,{'M_fecost_e': 1.0},{'M_fecost_c': 1.0}
R_FKYNH,0.0,0.0,{'M_Lfmkynr_c': 1.0},"{'M_Lkynr_c': 1.0, 'M_for_c': 1.0}"
R_FMNAT,2.879e-07,2.879e-07,"{'M_fmn_c': 1.0, 'M_amp_c': 1.0}",{'M_fad_c': 1.0}
R_FOLD3m,-0.0,0.0,"{'M_4abz_m': 1.0, 'M_2ahhmd_m': 1.0}",{'M_dhpt_m': 1.0}
R_FORtm,0.0,0.0,{'M_for_m': 1.0},{'M_for_c': 1.0}
R_FRDcm,0.0,0.0,{'M_fum_c': 1.0},{'M_succ_c': 1.0}
R_FRDm,0.0,0.0,{'M_fum_m': 1.0},{'M_succ_m': 1.0}
R_FRTT,2.879e-07,2.879e-07,"{'M_frdp_c': 1.0, 'M_ipdp_c': 1.0}",{'M_ggdp_c': 1.0}
R_FTHFLi,0.30782037679989377,0.30782037679989377,"{'M_for_c': 1.0, 'M_thf_c': 1.0}",{'M_10fthf_c': 1.0}
R_FTHFLmi,0.0,0.0,"{'M_thf_m': 1.0, 'M_for_m': 1.0}",{'M_10fthf_m': 1.0}
R_FUM,0.7668515915998937,0.7668515915998937,{'M_fum_c': 1.0},{'M_mal_L_c': 1.0}
R_FUMm,0.0,0.0,{'M_fum_m': 1.0},{'M_mal_L_m': 1.0}
R_G3PD1ir,0.0,0.0,{'M_dhap_c': 1.0},{'M_glyc3p_c': 1.0}
R_G3PDm,0.0,0.0,{'M_glyc3p_m': 1.0},{'M_dhap_m': 1.0}
R_G3PT,0.0,0.0,{'M_glyc3p_c': 1.0},{'M_glyc_c': 1.0}
R_G5SADr,0.0,0.0,{'M_glu5sa_c': 1.0},{'M_1pyr5c_c': 1.0}
R_G5SADrm,0.0,0.0,{'M_glu5sa_m': 1.0},{'M_1pyr5c_m': 1.0}
R_G5SD2,0.0,0.0,{'M_glu5p_c': 1.0},{'M_glu5sa_c': 1.0}
R_G6PDH2er,0.11785359239973797,0.11785359239973797,{'M_g6p_r': 1.0},{'M_6pgl_r': 1.0}
R_G6PI,0.0,0.0,{'M_g6p_c': 1.0},{'M_g6p_B_c': 1.0}
R_G6Pter,0.11785359239973797,0.11785359239973797,{'M_g6p_c': 1.0},{'M_g6p_r': 1.0}
R_GALU,0.4827219299961598,0.4827219299961598,"{'M_ump_c': 1.0, 'M_g1p_c': 1.0}",{'M_udpg_c': 1.0}
R_GAPD,0.07709961999785264,0.07709961999785264,{'M_g3p_c': 1.0},{'M_13dpg_c': 1.0}
R_GARFTi,0.39039297579989374,0.39039297579989374,"{'M_gar_c': 1.0, 'M_10fthf_c': 1.0}","{'M_fgam_c': 1.0, 'M_thf_c': 1.0}"
R_GBEZ,0.14927615,0.14927615,{'M_14glun_c': 1.0},{'M_glycogen_c': 1.0}
R_GCALDtm,-0.0,0.0,{'M_gcald_c': 1.0},{'M_gcald_m': 1.0}
R_GF6PTA,2.879e-07,2.879e-07,"{'M_gln_L_c': 1.0, 'M_f6p_c': 1.0}","{'M_glu_L_c': 1.0, 'M_gam6p_c': 1.0}"
R_GGTT,2.879e-07,2.879e-07,"{'M_ggdp_c': 1.0, 'M_ipdp_c': 1.0}",{'M_pendp_c': 1.0}
R_GHMT2r,0.4740017268998937,0.4740017268998937,"{'M_ser_L_c': 1.0, 'M_thf_c': 1.0}","{'M_mlthf_c': 1.0, 'M_gly_c': 1.0}"
R_GHMT2rm,0.0,0.0,"{'M_thf_m': 1.0, 'M_ser_L_m': 1.0}","{'M_gly_m': 1.0, 'M_mlthf_m': 1.0}"
R_GLCGSDv,0.0,0.0,{'M_glycogen_v': 1.0},{'M_glc_D_v': 1.0}
R_GLCNtv,0.0,0.0,{'M_glycogen_c': 1.0},{'M_glycogen_v': 1.0}
R_GLCt1,1.2331663011093057,1.2331663011093057,{'M_glc_D_e': 1.0},{'M_glc_D_c': 1.0}
R_GLCtv,0.0,0.0,{'M_glc_D_c': 1.0},{'M_glc_D_v': 1.0}
R_GLNS,0.8861864294996812,0.8861864294996812,{'M_glu_L_c': 1.0},{'M_gln_L_c': 1.0}
R_GLNt6,0.0,0.0,{'M_gln_L_c': 1.0},{'M_gln_L_v': 1.0}
R_GLNt7,0.0,0.0,{'M_gln_L_v': 1.0},{'M_gln_L_c': 1.0}
R_GLU5K,0.0,0.0,{'M_glu_L_c': 1.0},{'M_glu5p_c': 1.0}
R_GLUCYS,2.879e-07,2.879e-07,"{'M_glu_L_c': 1.0, 'M_cys_L_c': 1.0}",{'M_glucys_c': 1.0}
R_GLUDC,0.0,0.0,{'M_glu_L_c': 1.0},"{'M_4abut_c': 1.0, 'M_co2_c': 1.0}"
R_GLUDyi,1.563987096298213,1.563987096298213,{'M_akg_c': 1.0},{'M_glu_L_c': 1.0}
R_GLUK,0.0,0.0,{'M_glc_D_c': 1.0},{'M_g6p_B_c': 1.0}
R_GLUN,0.0,0.0,{'M_gln_L_c': 1.0},{'M_glu_L_c': 1.0}
R_GLUPRT,0.39039297579989374,0.39039297579989374,"{'M_prpp_c': 1.0, 'M_gln_L_c': 1.0}","{'M_glu_L_c': 1.0, 'M_pram_c': 1.0}"
R_GLUt5m,0.0,0.0,{'M_glu_L_c': 1.0},{'M_glu_L_m': 1.0}
R_GLUt7m,0.0,0.0,{'M_glu_L_c': 1.0},{'M_glu_L_m': 1.0}
R_GLYC3Ptm,0.0,0.0,{'M_glyc3p_c': 1.0},{'M_glyc3p_m': 1.0}
R_GLYCDy,0.0,0.0,{'M_glyc_c': 1.0},{'M_dha_c': 1.0}
R_GLYCt,0.0,0.0,{'M_glyc_c': 1.0},{'M_glyc_e': 1.0}
R_GLYCt2,0.0,0.0,{'M_glyc_e': 1.0},{'M_glyc_c': 1.0}
R_GLYGS,0.14927615,0.14927615,{'M_udpg_c': 1.0},"{'M_ump_c': 1.0, 'M_14glun_c': 1.0}"
R_GLYK,0.0,0.0,{'M_glyc_c': 1.0},{'M_glyc3p_c': 1.0}
R_GLYOX,0.10359181129671102,0.10359181129671102,{'M_lgt_S_c': 1.0},"{'M_gthrd_c': 1.0, 'M_lac_D_c': 1.0}"
R_GLYt2m,2.3032e-06,2.3032e-06,{'M_gly_c': 1.0},{'M_gly_m': 1.0}
R_GMPS2,0.013934359999893786,0.013934359999893786,"{'M_xmp_c': 1.0, 'M_gln_L_c': 1.0}","{'M_glu_L_c': 1.0, 'M_gmp_c': 1.0}"
R_GND,0.11785359239973797,0.11785359239973797,{'M_6pgc_c': 1.0},"{'M_co2_c': 1.0, 'M_ru5p_D_c': 1.0}"
R_GNNUC,0.0,0.0,{'M_gsn_c': 1.0},"{'M_gua_c': 1.0, 'M_rib_D_c': 1.0}"
R_GRTT,0.000863987899890617,0.000863987899890617,"{'M_grdp_c': 1.0, 'M_ipdp_c': 1.0}",{'M_frdp_c': 1.0}
R_GSNK,0.0,0.0,{'M_gsn_c': 1.0},{'M_gmp_c': 1.0}
R_GTHO,0.0,0.0,{'M_gthox_c': 1.0},{'M_gthrd_c': 2.0}
R_GTHP,0.0,0.0,{'M_gthrd_c': 2.0},{'M_gthox_c': 1.0}
R_GTHS,2.879e-07,2.879e-07,"{'M_glucys_c': 1.0, 'M_gly_c': 1.0}",{'M_gthrd_c': 1.0}
R_GUAt2r,0.0,0.0,{'M_gua_e': 1.0},{'M_gua_c': 1.0}
R_HACNHm,0.0,0.0,{'M_b124tc_m': 1.0},{'M_hicit_m': 1.0}
R_HBZOPT6m,2.879e-07,2.879e-07,"{'M_4hbz_m': 1.0, 'M_hexdp_m': 1.0}",{'M_3ophb_5_m': 1.0}
R_HCITSm,0.0,0.0,"{'M_akg_m': 1.0, 'M_accoa_m': 1.0}","{'M_coa_m': 1.0, 'M_hcit_m': 1.0}"
R_HCO3E,0.35095269109837074,0.35095269109837074,{'M_co2_c': 1.0},{'M_hco3_c': 1.0}
R_HCO3tn,0.0,0.0,{'M_hco3_c': 1.0},{'M_hco3_n': 1.0}
R_HCYSMT,0.0,0.0,"{'M_hcys_L_c': 1.0, 'M_amet_c': 1.0}","{'M_met_L_c': 1.0, 'M_ahcys_c': 1.0}"
R_HCYSt2p,-0.47262074940067517,0.47262074940067517,{'M_hcys_L_c': 1.0},{'M_hcys_L_x': 1.0}
R_HETZK,2.879e-07,2.879e-07,{'M_4mhetz_c': 1.0},{'M_4mpetz_c': 1.0}
R_HEX1,0.6073123823958978,0.6073123823958978,{'M_glc_D_c': 1.0},{'M_g6p_c': 1.0}
R_HEX4,0.23259440999999997,0.23259440999999997,{'M_man_c': 1.0},{'M_man6p_c': 1.0}
R_HEX7,0.625853918713408,0.625853918713408,{'M_fru_c': 1.0},{'M_f6p_c': 1.0}
R_HICITDm,0.0,0.0,{'M_hicit_m': 1.0},{'M_oxag_m': 1.0}
R_HISt2r,0.019087769999999997,0.019087769999999997,{'M_his_L_e': 1.0},{'M_his_L_c': 1.0}
R_HKYNH,0.0,0.0,{'M_hLkynr_c': 1.0},"{'M_ala_L_c': 1.0, 'M_3hanthrn_c': 1.0}"
R_HMBS,2.879e-07,2.879e-07,{'M_ppbng_c': 4.0},{'M_hmbil_c': 1.0}
R_HMGCOAR,-0.002592827399671851,0.002592827399671851,"{'M_mev_R_c': 1.0, 'M_coa_c': 1.0}",{'M_hmgcoa_c': 1.0}
R_HMGCOAS,-0.002592827399671851,0.002592827399671851,"{'M_hmgcoa_c': 1.0, 'M_coa_c': 1.0}","{'M_accoa_c': 1.0, 'M_aacoa_c': 1.0}"
R_HMGCOASm,0.0,0.0,"{'M_coa_m': 1.0, 'M_hmgcoa_m': 1.0}","{'M_aacoa_m': 1.0, 'M_accoa_m': 1.0}"
R_HMGCOAtm,0.0,0.0,{'M_hmgcoa_c': 1.0},{'M_hmgcoa_m': 1.0}
R_HMPK1,2.879e-07,2.879e-07,{'M_4ahmmp_c': 1.0},{'M_4ampm_c': 1.0}
R_HPPKm,0.0,0.0,{'M_2ahhmp_m': 1.0},{'M_2ahhmd_m': 1.0}
R_HSDxi,0.0,0.0,{'M_aspsa_c': 1.0},{'M_hom_L_c': 1.0}
R_HSDyi,0.05510405999837076,0.05510405999837076,{'M_aspsa_c': 1.0},{'M_hom_L_c': 1.0}
R_HSERTA,0.0,0.0,"{'M_accoa_c': 1.0, 'M_hom_L_c': 1.0}","{'M_achms_c': 1.0, 'M_coa_c': 1.0}"
R_HSK,0.05510405999837076,0.05510405999837076,{'M_hom_L_c': 1.0},{'M_phom_c': 1.0}
R_HYPOE,-0.0,0.0,{'M_pyam5p_c': 1.0},{'M_pydam_c': 1.0}
R_IAMACt,0.0,0.0,{'M_iamac_c': 1.0},{'M_iamac_e': 1.0}
R_IAMOHtm,0.0,0.0,{'M_iamoh_c': 1.0},{'M_iamoh_m': 1.0}
R_IBUTOHt,0.0,0.0,{'M_ibutoh_c': 1.0},{'M_ibutoh_e': 1.0}
R_IBUTOHtm,0.0,0.0,{'M_ibutoh_c': 1.0},{'M_ibutoh_m': 1.0}
R_ICDHy,0.11723547110000002,0.11723547110000002,{'M_icit_c': 1.0},"{'M_co2_c': 1.0, 'M_akg_c': 1.0}"
R_ICDHym,0.0,0.0,{'M_icit_m': 1.0},"{'M_akg_m': 1.0, 'M_co2_m': 1.0}"
R_ID3ACALDtm,0.0,0.0,{'M_id3acald_c': 1.0},{'M_id3acald_m': 1.0}
R_ILETA,0.0,0.0,"{'M_akg_c': 1.0, 'M_ile_L_c': 1.0}","{'M_glu_L_c': 1.0, 'M_3mop_c': 1.0}"
R_ILEt2r,0.05547833,0.05547833,{'M_ile_L_e': 1.0},{'M_ile_L_c': 1.0}
R_ILEt6,0.0,0.0,{'M_ile_L_c': 1.0},{'M_ile_L_v': 1.0}
R_ILEt7,-0.0,0.0,{'M_ile_L_v': 1.0},{'M_ile_L_c': 1.0}
R_ILEtmi,-0.0,0.0,{'M_ile_L_m': 1.0},{'M_ile_L_c': 1.0}
R_IMPC,-0.39039297579989374,0.39039297579989374,{'M_imp_c': 1.0},{'M_fprica_c': 1.0}
R_IMPD,0.013934359999893786,0.013934359999893786,{'M_imp_c': 1.0},{'M_xmp_c': 1.0}
R_IND3ETHt,0.0,0.0,{'M_ind3eth_c': 1.0},{'M_ind3eth_e': 1.0}
R_IND3ETHtm,0.0,0.0,{'M_ind3eth_c': 1.0},{'M_ind3eth_m': 1.0}
R_INDPYRD,0.0,0.0,{'M_indpyr_c': 1.0},"{'M_co2_c': 1.0, 'M_id3acald_c': 1.0}"
R_INSK,0.0,0.0,{'M_ins_c': 1.0},{'M_imp_c': 1.0}
R_IPC124PLC_SC,0.0,0.0,{'M_ipc124_SC_c': 1},"{'M_cer1_24_c': 1.0, 'M_mi1p_D_c': 1.0}"
R_IPC126PLC_SC,0.0,0.0,{'M_ipc126_SC_c': 1},"{'M_mi1p_D_c': 1.0, 'M_cer1_26_c': 1.0}"
R_IPC224PLC_SC,0.0,0.0,{'M_ipc224_SC_c': 1},"{'M_mi1p_D_c': 1.0, 'M_cer2_24_c': 1.0}"
R_IPC226PLC_SC,0.0,0.0,{'M_ipc226_SC_c': 1},"{'M_cer2_26_c': 1.0, 'M_mi1p_D_c': 1.0}"
R_IPC324PLC_SC,0.0,0.0,{'M_ipc324_SC_c': 1},"{'M_mi1p_D_c': 1.0, 'M_cer3_24_c': 1.0}"
R_IPC326PLC_SC,0.0,0.0,{'M_ipc326_SC_c': 1},"{'M_cer3_26_c': 1.0, 'M_mi1p_D_c': 1.0}"
R_IPCS124_SC,0.0,0.0,"{'M_cer1_24_c': 1.0, 'M_ptd1ino_SC_c': 1}","{'M_ipc124_SC_c': 1, 'M_12dgr_SC_c': 1}"
R_IPCS126_SC,0.0,0.0,"{'M_ptd1ino_SC_c': 1, 'M_cer1_26_c': 1.0}","{'M_ipc126_SC_c': 1, 'M_12dgr_SC_c': 1}"
R_IPCS224_SC,0.0,0.0,"{'M_ptd1ino_SC_c': 1, 'M_cer2_24_c': 1.0}","{'M_ipc224_SC_c': 1, 'M_12dgr_SC_c': 1}"
R_IPCS226_SC,0.0,0.0,"{'M_cer2_26_c': 1.0, 'M_ptd1ino_SC_c': 1}","{'M_ipc226_SC_c': 1, 'M_12dgr_SC_c': 1}"
R_IPCS324_SC,0.0,0.0,"{'M_ptd1ino_SC_c': 1, 'M_cer3_24_c': 1.0}","{'M_ipc324_SC_c': 1, 'M_12dgr_SC_c': 1}"
R_IPCS326_SC,0.0,0.0,"{'M_cer3_26_c': 1.0, 'M_ptd1ino_SC_c': 1}","{'M_ipc326_SC_c': 1, 'M_12dgr_SC_c': 1}"
R_IPDDI,0.000863987899890617,0.000863987899890617,{'M_ipdp_c': 1.0},{'M_dmpp_c': 1.0}
R_IPDPtm,2.879e-07,2.879e-07,{'M_ipdp_c': 1.0},{'M_ipdp_m': 1.0}
R_IPMD,0.0,0.0,{'M_3c2hmp_c': 1.0},{'M_3c4mop_c': 1.0}
R_IPPMIa,0.0,0.0,{'M_3c2hmp_c': 1.0},{'M_2ippm_c': 1.0}
R_IPPMIb,0.0,0.0,{'M_2ippm_c': 1.0},{'M_3c3hmp_c': 1.0}
R_IPPSm,0.0,0.0,"{'M_accoa_m': 1.0, 'M_3mob_m': 1.0}","{'M_coa_m': 1.0, 'M_3c3hmp_m': 1.0}"
R_KYN3OX,0.0,0.0,{'M_Lkynr_c': 1.0},{'M_hLkynr_c': 1.0}
R_LANOSTt,0.0,0.0,{'M_lanost_e': 1.0},{'M_lanost_c': 1.0}
R_LEUTA,0.0,0.0,"{'M_leu_L_c': 1.0, 'M_akg_c': 1.0}","{'M_glu_L_c': 1.0, 'M_4mop_c': 1.0}"
R_LEUt2r,0.08533356,0.08533356,{'M_leu_L_e': 1.0},{'M_leu_L_c': 1.0}
R_LEUt6,0.0,0.0,{'M_leu_L_c': 1.0},{'M_leu_L_v': 1.0}
R_LEUt7,0.0,0.0,{'M_leu_L_v': 1.0},{'M_leu_L_c': 1.0}
R_LGTHL,0.10359181129671102,0.10359181129671102,"{'M_gthrd_c': 1.0, 'M_mthgxl_c': 1.0}",{'M_lgt_S_c': 1.0}
R_LNS14DM,0.0,0.0,{'M_lanost_c': 1.0},"{'M_44mctr_c': 1.0, 'M_for_c': 1.0}"
R_LNS14DMx,0.0004318499999453085,0.0004318499999453085,{'M_lanost_c': 1.0},"{'M_44mctr_c': 1.0, 'M_for_c': 1.0}"
R_LNSTLS,0.0004318499999453085,0.0004318499999453085,{'M_Ssq23epx_c': 1.0},{'M_lanost_c': 1.0}
R_LYSt2r,0.08239698,0.08239698,{'M_lys_L_e': 1.0},{'M_lys_L_c': 1.0}
R_MALOAAtp,0.0,0.0,"{'M_mal_L_x': 1.0, 'M_oaa_c': 1.0}","{'M_mal_L_c': 1.0, 'M_oaa_x': 1.0}"
R_MALtm,-0.11723547110000002,0.11723547110000002,{'M_mal_L_c': 1.0},{'M_mal_L_m': 1.0}
R_MAN1PT,0.23259440999999997,0.23259440999999997,"{'M_gmp_c': 1.0, 'M_man1p_c': 1.0}",{'M_gdpmann_c': 1.0}
R_MANNANter,-0.23259440999999997,0.23259440999999997,{'M_mannan_c': 1.0},{'M_mannan_r': 1.0}
R_MANt2,0.23259440999999997,0.23259440999999997,{'M_man_e': 1.0},{'M_man_c': 1.0}
R_MCITDm,0.0,0.0,{'M_hcit_m': 1.0},{'M_b124tc_m': 1.0}
R_MCITL2m,0.0,0.0,{'M_micit_m': 1.0},"{'M_succ_m': 1.0, 'M_pyr_m': 1.0}"
R_MCITSm,0.0,0.0,"{'M_oaa_m': 1.0, 'M_ppcoa_m': 1.0}","{'M_2mcit_m': 1.0, 'M_coa_m': 1.0}"
R_MDH,0.7668515915998937,0.7668515915998937,{'M_mal_L_c': 1.0},{'M_oaa_c': 1.0}
R_MDHp,0.0,0.0,{'M_mal_L_x': 1.0},{'M_oaa_x': 1.0}
R_MDRPD,0.30738852679994844,0.30738852679994844,{'M_5mdru1p_c': 1.0},{'M_dkmpp_c': 1.0}
R_ME1m,0.0,0.0,{'M_mal_L_m': 1.0},"{'M_pyr_m': 1.0, 'M_co2_m': 1.0}"
R_METAT,0.30738939049994846,0.30738939049994846,"{'M_met_L_c': 1.0, 'M_amp_c': 1.0}",{'M_amet_c': 1.0}
R_METt2r,0.014597393700000016,0.014597393700000016,{'M_met_L_e': 1.0},{'M_met_L_c': 1.0}
R_MEVK2,0.002592827399671851,0.002592827399671851,{'M_mev_R_c': 1.0},{'M_5pmev_c': 1.0}
R_MGSA,0.10359181129671102,0.10359181129671102,{'M_dhap_c': 1.0},{'M_mthgxl_c': 1.0}
R_MI1PP,0.0,0.0,{'M_mi1p_D_c': 1.0},{'M_inost_c': 1.0}
R_MOHMT,0.0,0.0,"{'M_mlthf_c': 1.0, 'M_3mob_c': 1.0}","{'M_2dhp_c': 1.0, 'M_thf_c': 1.0}"
R_MTAP,0.30738852679994844,0.30738852679994844,{'M_5mta_c': 1.0},"{'M_ade_c': 1.0, 'M_5mdr1p_c': 1.0}"
R_MTHFC,0.4729655747998937,0.4729655747998937,{'M_methf_c': 1.0},{'M_10fthf_c': 1.0}
R_MTHFCm,0.0,0.0,{'M_methf_m': 1.0},{'M_10fthf_m': 1.0}
R_MTHFD,0.4729655747998937,0.4729655747998937,{'M_mlthf_c': 1.0},{'M_methf_c': 1.0}
R_MTHFDm,0.0,0.0,{'M_mlthf_m': 1.0},{'M_methf_m': 1.0}
R_MTRI,0.30738852679994844,0.30738852679994844,{'M_5mdr1p_c': 1.0},{'M_5mdru1p_c': 1.0}
R_NABTNO,0.0,0.0,{'M_n4abutn_c': 1.0},{'M_4aabutn_c': 1.0}
R_NADK,-2.8758733456067404e-07,2.8758733456067404e-07,{'M_nad_c': 1.0},{'M_nadp_c': 1.0}
R_NADKm,0.0,0.0,{'M_nad_m': 1.0},{'M_nadp_m': 1.0}
R_NADPPPSm,0.0,0.0,{'M_nadp_m': 1.0},{'M_nad_m': 1.0}
R_NADPt,-2.8758733456067404e-07,2.8758733456067404e-07,{'M_nadp_c': 1.0},{'M_nadp_e': 1.0}
R_NADS1,0.0,0.0,{'M_dnad_c': 1.0},{'M_nad_c': 1.0}
R_NDPK9,0.0,0.0,{'M_idp_c': 1.0},{'M_itp_c': 1.0}
R_NFORTYRt,0.0,0.0,{'M_Nbfortyr_c': 1.0},{'M_Nbfortyr_e': 1.0}
R_NFTYROX,0.0,0.0,{'M_Nfortyr_c': 2.0},{'M_Nbfortyr_c': 1.0}
R_NNAT,0.0,0.0,"{'M_nicrnt_c': 1.0, 'M_amp_c': 1.0}",{'M_dnad_c': 1.0}
R_NNDPR,0.0,0.0,"{'M_prpp_c': 1.0, 'M_quln_c': 1.0}","{'M_co2_c': 1.0, 'M_nicrnt_c': 1.0}"
R_NTD1,0.0,0.0,{'M_ump_c': 1.0},{'M_duri_c': 1.0}
R_NTD10,0.0,0.0,{'M_xmp_c': 1.0},{'M_xtsn_c': 1.0}
R_NTD9,0.0,0.0,{'M_gmp_c': 1.0},{'M_gsn_c': 1.0}
R_OAAt2m,1.0859625426982644,1.0859625426982644,{'M_oaa_c': 1.0},{'M_oaa_m': 1.0}
R_OBDHm,0.0,0.0,"{'M_coa_m': 1.0, 'M_2obut_m': 1.0}","{'M_ppcoa_m': 1.0, 'M_co2_m': 1.0}"
R_OHACT2,0.0,0.0,"{'M_accoa_c': 1.0, 'M_iamoh_c': 1.0}","{'M_iamac_c': 1.0, 'M_coa_c': 1.0}"
R_OHACT5,0.0,0.0,"{'M_accoa_c': 1.0, 'M_2phetoh_c': 1.0}","{'M_pheac_c': 1.0, 'M_coa_c': 1.0}"
R_OMCDC,0.0,0.0,{'M_3c4mop_c': 1.0},"{'M_co2_c': 1.0, 'M_4mop_c': 1.0}"
R_OMPDC,0.03184174,0.03184174,{'M_orot5p_c': 1.0},"{'M_co2_c': 1.0, 'M_ump_c': 1.0}"
R_ORNt3m,0.0,0.0,{'M_orn_m': 1.0},{'M_orn_c': 1.0}
R_ORPT,-0.03184174,0.03184174,{'M_orot5p_c': 1.0},"{'M_orot_c': 1.0, 'M_prpp_c': 1.0}"
R_OXAGm,0.0,0.0,{'M_oxag_m': 1.0},"{'M_2oxoadp_m': 1.0, 'M_co2_m': 1.0}"
R_P5CR,0.0,0.0,{'M_1pyr5c_c': 1.0},{'M_pro_L_c': 1.0}
R_PACALDtm,0.0,0.0,{'M_pacald_c': 1.0},{'M_pacald_m': 1.0}
R_PAN4Ptm,-0.0,0.0,{'M_pan4p_c': 1.0},{'M_pan4p_m': 1.0}
R_PANTS,0.0,0.0,"{'M_ala_B_c': 1.0, 'M_pant_R_c': 1.0}",{'M_pnto_R_c': 1.0}
R_PANTtm,0.0,0.0,{'M_pant_R_c': 1.0},{'M_pant_R_m': 1.0}
R_PAPtm,0.0,0.0,{'M_pap_c': 1.0},{'M_pap_m': 1.0}
R_PAtm_SC,0.0,0.0,{'M_pa_SC_c': 1.0},{'M_pa_SC_m': 1.0}
R_PC,0.31911095109837073,0.31911095109837073,"{'M_pyr_c': 1.0, 'M_hco3_c': 1.0}",{'M_oaa_c': 1.0}
R_PDE1,0.0,0.0,{'M_camp_c': 1.0},{'M_amp_c': 1.0}
R_PDHcm,2.3032e-06,2.3032e-06,{'M_dhlam_m': 1.0},{'M_lpam_m': 1.0}
R_PENDPtm,2.879e-07,2.879e-07,{'M_pendp_c': 1.0},{'M_pendp_m': 1.0}
R_PFK,0.0,0.0,{'M_f6p_c': 1.0},{'M_fdp_c': 1.0}
R_PFK26,0.0,0.0,{'M_f6p_c': 1.0},{'M_f26bp_c': 1.0}
R_PFK_3,0.20515726068029239,0.20515726068029239,{'M_s7p_c': 1.0},{'M_s17bp_c': 1.0}
R_PGK,-0.07709961999785264,0.07709961999785264,{'M_3pg_c': 1.0},{'M_13dpg_c': 1.0}
R_PGL,0.11785359239973797,0.11785359239973797,{'M_6pgl_c': 1.0},{'M_6pgc_c': 1.0}
R_PGM,-0.07709961999785264,0.07709961999785264,{'M_2pg_c': 1.0},{'M_3pg_c': 1.0}
R_PGMT,-0.4827219299961598,0.4827219299961598,{'M_g1p_c': 1.0},{'M_g6p_c': 1.0}
R_PHEACt,0.0,0.0,{'M_pheac_c': 1.0},{'M_pheac_e': 1.0}
R_PHETA1,-0.03854981,0.03854981,"{'M_akg_c': 1.0, 'M_phe_L_c': 1.0}","{'M_glu_L_c': 1.0, 'M_phpyr_c': 1.0}"
R_PI35BP5P_SC,0.0,0.0,{'M_ptd135bp_SC_c': 1},{'M_ptd3ino_SC_c': 1}
R_PI3P5K_SC,0.0,0.0,{'M_ptd3ino_SC_c': 1},{'M_ptd135bp_SC_c': 1}
R_PI45BP5P_SC,-0.0,0.0,{'M_ptd145bp_SC_c': 1},{'M_ptd4ino_SC_c': 1}
R_PI4P5K_SC,0.0,0.0,{'M_ptd4ino_SC_c': 1},{'M_ptd145bp_SC_c': 1}
R_PINOS_SC,0.0,0.0,"{'M_cdpdag_SC_c': 1, 'M_inost_c': 1.0}","{'M_ptd1ino_SC_c': 1, 'M_cmp_c': 1.0}"
R_PLD_SC,0.0,0.0,{'M_pc_SC_c': 1},"{'M_pa_SC_c': 1, 'M_chol_c': 1.0}"
R_PMANM,-0.23259440999999997,0.23259440999999997,{'M_man1p_c': 1.0},{'M_man6p_c': 1.0}
R_PMEVK,0.002592827399671851,0.002592827399671851,{'M_5pmev_c': 1.0},{'M_5dpmev_c': 1.0}
R_PMI1346PH,0.0,0.0,{'M_ppmi1346p_c': 1.0},{'M_mi13456p_c': 1.0}
R_PMPK,2.879e-07,2.879e-07,{'M_4ampm_c': 1.0},{'M_2mahmp_c': 1.0}
R_PNTOt2,0.0,0.0,{'M_pnto_R_e': 1.0},{'M_pnto_R_c': 1.0}
R_POLYAO,0.0,0.0,{'M_N1aspmd_c': 1.0},"{'M_aproa_c': 1.0, 'M_aprut_c': 1.0}"
R_POLYAO2,0.0,0.0,{'M_N1sprm_c': 1.0},"{'M_aproa_c': 1.0, 'M_N1aspmd_c': 1.0}"
R_POLYAO3,0.0,0.0,{'M_sprm_c': 1.0},"{'M_aproa_c': 1.0, 'M_spmd_c': 1.0}"
R_PPBNGS,1.1516e-06,1.1516e-06,{'M_5aop_c': 2.0},{'M_ppbng_c': 1.0}
R_PPND2,0.0,0.0,{'M_pphn_c': 1.0},"{'M_co2_c': 1.0, 'M_34hpp_c': 1.0}"
R_PPNDH,0.03854981,0.03854981,{'M_pphn_c': 1.0},"{'M_co2_c': 1.0, 'M_phpyr_c': 1.0}"
R_PPPG9tm,2.879e-07,2.879e-07,{'M_pppg9_c': 1.0},{'M_pppg9_m': 1.0}
R_PPPGOm,1.4395e-07,1.4395e-07,{'M_pppg9_m': 2.0},{'M_ppp9_m': 2.0}
R_PPTTm,2.879e-07,2.879e-07,"{'M_ipdp_m': 1.0, 'M_pendp_m': 1.0}",{'M_hexdp_m': 1.0}
R_PPYRDC,0.0,0.0,{'M_phpyr_c': 1.0},"{'M_co2_c': 1.0, 'M_pacald_c': 1.0}"
