R_EX_2hb_e_,0.0,0.0,{'M_2hb_e': 1.0},{'M_2hb_b': 1.0},0.0,1000.0
R_EX_2mbtoh_e_,0.23927576880070778,0.23927576880070778,{'M_2mbtoh_e': 1.0},{'M_2mbtoh_b': 1.0},0.0,1000.0
R_EX_2phetoh_e_,0.0,0.0,{'M_2phetoh_e': 1.0},{'M_2phetoh_b': 1.0},0.0,1000.0
R_EX_asn_L_e_,1.2912905352893218,1.2912905352893218,{'M_asn_L_e': 1.0},{'M_asn_L_b': 1.0},-1.0,1000.0
R_EX_btd_RR_e_,0.0,0.0,{'M_btd_RR_e': 1.0},{'M_btd_RR_b': 1.0},0.0,1000.0
R_EX_etoh_e_,0.0,0.0,{'M_etoh_e': 1.0},{'M_etoh_b': 1.0},0.0,1000.0
R_EX_gcald_e_,-2.8753862843114214e-07,2.8753862843114214e-07,{'M_gcald_e': 1.0},{'M_gcald_b': 1.0},0.0,1000.0
R_EX_glc_e_,-2.6390291552874277,2.6390291552874277,{'M_glc_D_e': 1.0},{'M_glc_D_b': 1.0},-10.0,1000.0
R_EX_gln_L_e_,-0.21084458239866644,0.21084458239866644,{'M_gln_L_e': 1.0},{'M_gln_L_b': 1.0},-1.0,1000.0
R_EX_glyc_e_,0.0,0.0,{'M_glyc_e': 1.0},{'M_glyc_b': 1.0},-10.0,1000.0
R_EX_gua_e_,2.878014804721246e-07,2.878014804721246e-07,{'M_gua_e': 1.0},{'M_gua_b': 1.0},0.0,1000.0
R_EX_iamoh_e_,0.3186786375973162,0.3186786375973162,{'M_iamoh_e': 1.0},{'M_iamoh_b': 1.0},0.0,1000.0
R_EX_ibutoh_e_,0.0,0.0,{'M_ibutoh_e': 1.0},{'M_ibutoh_b': 1.0},0.0,1000.0
R_EX_ind3eth_e_,0.0,0.0,{'M_ind3eth_e': 1.0},{'M_ind3eth_b': 1.0},0.0,1000.0
R_EX_lac_L_e_,0.0,0.0,{'M_lac_L_e': 1.0},{'M_lac_L_b': 1.0},0.0,1000.0
R_EX_leu_L_e_,-0.08530392,0.08530392,{'M_leu_L_e': 1.0},{'M_leu_L_b': 1.0},-1.0,1000.0
